v0_m_s,force_N,duration_s,displacement_m,v_final_m_s
-4.791562434183141,-5.293071286376838,0.9373888407761249,-5.524058435881632,-6.994493033061182
-9.798227424750714,5.606278576928673,0.5738764937726071,-4.215187360660661,-4.8919974107376225
1.3184422414043127,0.6565942546781116,0.5985323122704875,0.3801359289522134,0.0
0.0,-19.980157350140164,0.5735917307295456,-2.8026760482181063,-9.772372571178495
0.11246095613993745,-10.886601227592445,0.44563318636123594,-0.7597746655435831,-3.475335742823296
1.8379575129308137,-10.158406148062259,0.29503205587774806,0.04253068364178868,-1.116548125408475
3.7401034762947063,-0.6403212009048147,0.6918703652857106,1.7300264162576913,1.2609097280886612
9.894001486327483,-8.80926579276823,0.8153028997979389,4.160631986650872,0.31234510628742207
0.0,-3.8485266344423223,0.7263256170034582,0.0,0.0
9.897890225860444,-6.801676058494936,0.9814432112765303,5.021031222603422,0.3340440621616523
0.0,5.3410625854499685,0.8777400374281422,0.9237667691700951,2.104875543507883
-8.600017864078227,8.781751001609692,0.25064638023589336,-1.7872677676214503,-5.661251466357593
-9.678969734781823,-2.3488330946965483,0.743640623814315,-7.033387532937756,-9.237123086672144
-0.4780638813903195,-7.869262967643632,0.31941027716554177,-0.40399439588836816,-2.0515629012757164
-5.514205651598367,-18.25572726059917,0.20274963180932642,-1.4327364689335986,-8.618855465681484
-6.576109360466775,1.328657550176903,0.7474471179778021,-3.722055161686678,-3.383271235598931
6.763206986254094,-8.242197878353764,0.3647489863008567,1.7228233341611356,2.6834173985500653
8.748378622785786,0.0,0.43621840683742497,3.5361972027527475,7.464587851463245
0.0,8.97368860207667,0.14384793290052572,0.062394191171775686,0.8675020893754902
0.0,-3.8669641960189387,0.43086890548360535,0.0,0.0
-5.477084953657972,-8.49895908639239,0.5023364396204892,-3.4523399872398848,-8.268045659793431
-3.2239994333792676,-6.979152446542427,0.49126984339186575,-2.0709084400328197,-5.206839413697862
-9.312660297211842,19.196129148565532,0.16506017648558752,-1.2355605945153394,-5.6583717327124
7.1890212069844885,7.258790709804714,0.3785034071395814,3.030219530329007,8.822562695146924
9.222221525476083,-2.5057265924498076,0.5868850466773436,4.474020404826144,6.0244453649340945
-1.363052115521441,-17.87856767160623,0.6056190098826689,-3.564482097290454,-10.408315820835206
2.8114830416594287,4.6337373770406,0.5088990229432507,1.6496930473590268,3.6718976408890245
-2.6781330048669894,-2.4562845242707745,0.34645784630385,-0.8986492240768085,-2.509506609383088
-5.1774991843774965,4.2670062756982645,0.6486313871084419,-1.8415819093376091,-0.5008628127107597
8.225559292243009,6.665587680992935,0.4227306474569338,3.8098114487118067,9.799211192844359
0.0,4.068570054805829,0.2699860532960229,0.04102279014920291,0.30388821680521383
-0.8913823620519086,-1.177631877415747,0.5085931948155883,-0.2250415947848064,0.0
9.47550844093142,17.954267129869905,0.4327551523014814,5.506207799578718,15.971711633956494
5.057392156208721,-2.1489924870106556,0.7600390218533726,2.3730969421803225,1.1872791670964205
-4.866002705474348,18.504674447183483,0.7694422509724342,1.7384984050597567,8.443210255752906
-6.690974495505113,6.58894995079117,0.7276274825875767,-2.3471708454352673,0.09361031438854203
-2.2958811200954194,7.579666654022219,0.18180058184275472,-0.24349781988502806,-0.3828541998568271
-0.25770416752733993,-6.816537304773377,0.8997725340851619,-1.7998648525674263,-3.743006644116689
3.548056496347108,1.8713630413792046,0.30946397846079143,1.0466814397031554,3.2164234596666943
-3.654733980353009,-1.4169774316268402,0.8845354986554084,-2.635759589067296,-2.3049128468776487
4.834571442588098,-4.276926900269951,0.7303687384768707,1.6161890365858416,-0.08104102918469584
2.308561266783091,16.939063013081523,0.35502894099230453,1.7016767845180159,7.277568696378987
-5.17705186328377,16.17982289097683,0.5295452986633019,-0.2574329507352793,3.425940708664225
-0.23972889386764784,3.30854065553973,0.7607815331650483,-0.004596462353970269,0.0
8.034747619914434,10.410713911058966,0.29689121983870986,2.7145645896263146,10.251846312375234
-5.486245979655262,11.075077010077296,0.3882331596871298,-1.0735053789898605,-0.04396364929544028
1.3932885343163264,0.0,0.5332754856994348,0.32980851849428083,0.0
3.8853262510612865,-18.19744127463073,0.3914098303062614,0.028244892231012952,-3.1671789523665614
2.190509629602289,0.0,0.9450301134382062,0.8152110834829013,0.0
1.5163012633860724,11.951908458690422,0.4347658377351866,1.5106739348833376,5.4330668965082225
4.774793710807067,-11.12211466196053,0.4862465840699197,0.7223746467749368,-1.2004389878220305
2.1806290916569555,5.8447211018282985,0.18776945371948844,0.4606090573029656,2.725483677793567
-8.11450999638329,10.139444236959669,0.6559895623909439,-2.5119572246527326,0.2571295802529829
-4.753652218739248,-18.538302090080315,0.6232724018452415,-5.991961938766623,-14.47377360992572
-3.3732706845392357,-7.064148301428341,0.2930392809765454,-1.1654464810205756,-4.580929019587508
-0.8871852529693953,16.8064554681565,0.6152588903108368,2.234854133266122,7.906839930149269
-8.873049012760749,0.3830687234623724,0.7819154696956927,-5.921208711655671,-6.272344424614515
0.0,4.066652283405779,0.6401374590942936,0.23022285024132388,0.7192919176048767
1.8838164031912932,-14.607488446222337,0.49633080438647215,-0.7814114322914273,-4.537413986259267
9.636319858974908,-17.145174732991396,0.3829891698882676,2.217332335083393,1.9427664934160607
0.0,4.080602120391621,0.40072153933225696,0.09133679562970197,0.45586167283096984
-8.079852664965246,11.47167083557061,0.4691702534798542,-2.204342612805177,-1.3169178952119216
