v0_m_s,force_N,force_duration_s,observation_time_s,displacement_m,v_final_m_s
-6.7226875941523545,0.0,0.9892779966950539,2.3263219812554947,-7.678309291296291,0.0
0.8066264488129793,-14.022462108917836,0.2272399237002975,1.5985943697872544,-0.8331259790321899,0.0
0.0,1.3821648211726298,0.9097434834320447,1.2028050149337832,0.0,0.0
-9.785173437122985,7.712846403579995,0.4688419244360277,2.161018928737534,-7.31343956572434,0.0
-2.240035095202586,0.0,0.20841342358625708,0.9111013944682358,-0.8524901848010972,0.0
-1.196790234540119,-5.720173764870342,0.4774727781252529,1.5179691571584888,-1.969316066533057,0.0
0.30368654663098127,0.0,0.6274610296007508,1.4879770586080943,0.01566862361614868,0.0
-1.7190941857661493,8.097850934860698,0.3870183755283396,1.9414947717514552,0.24563326602834293,0.0
-5.393047878531632,0.0,0.7512043015810248,1.5514664616727272,-4.825161510372457,-0.8270820818287956
-2.365420052706453,1.3278181024614049,0.5725561560827984,1.2047131428471527,-0.6550515488497511,0.0
5.394503288672874,-5.810037936461892,0.1085766478198518,1.6163391302061405,3.889580764904782,0.006782785629001253
-0.8087807228922301,-7.623020243949622,0.8037754671817187,1.501294554450387,-4.633907616817702,-2.5176675070610477
0.0,-7.222768160546105,0.48819586133696713,1.5375355129366661,-1.2516757762420294,0.0
0.0,-18.09406936407406,0.5596165821993034,2.428767206960978,-13.079555671663325,-2.9778793655140907
3.862740882497608,10.75331558169987,0.6395734801238914,1.4303381265994433,10.152388588329899,6.5307912453737
-2.991770485688905,7.66029351052936,0.5257358674696058,0.650439843919318,-0.16172183035304938,0.7820394411882394
-2.322619033454856,-0.43060562238737754,0.9219651874313323,2.347841694954188,-1.0735880987190702,0.0
5.576165706277907,11.780566490096732,0.4061320668984182,0.4061320668984182,2.993508198608797,9.16538485125309
-8.004443182312551,15.44985271556503,0.26905425805602523,1.9005231558471545,-3.0743267569866757,0.0
5.954260635812931,-3.651736879386366,0.6373361667439031,1.339598980582672,2.9764972176936064,0.0
0.0,-3.794175105610186,0.10247800089530268,1.6705940194121518,0.0,0.0
0.0,8.637693404871584,0.6608651708155012,1.6522129995034067,3.528274016934658,0.8458878699238621
-8.186903777349803,14.281624513711847,0.849273656248586,2.817826438127956,1.9020124880780505,0.0
7.332277845931959,-17.438393683964627,0.2718960129205059,0.2718960129205059,1.2402449638184625,1.7906581654987948
-3.89782643354033,-12.778398256557928,0.9734946632714712,1.4070245522822418,-14.019157171678945,-12.196655684090306
3.9516952900256612,-19.672654987573356,0.37950594119230574,1.5248421401500236,-1.9988785102305053,-0.055060627003851614
-0.15736150001970373,1.6689021681787821,0.39884196500321945,0.8188566240879641,-0.0026846451621750102,0.0
0.0,3.947249954629855,0.8306094637273439,2.245793630593524,0.4646328819870813,0.0
0.0,2.588245558444772,0.5836143588102163,2.257891203730109,0.0,0.0
0.5004772247906679,0.0,0.4211768704971016,1.3213186781791726,0.04255478296537015,0.0
-6.238748444612126,3.3405042958847666,0.7686146095663455,1.907826511389796,-3.2765082336394222,0.0
9.841004351066292,0.0,0.2233734301213805,1.9939580193873987,13.772058924633699,3.9727859000091783
-8.453178740077052,-0.38197767224314205,0.22551213122709532,2.203005452360585,-11.66092179475842,-2.055874292728565
2.795897562496867,19.6667097411975,0.4971036322217762,1.6581373773038752,14.370873562542807,7.692392107292228
7.8982299120609945,-16.954717526859724,0.8826138987863551,1.3231708992525197,-2.7973903121656023,-5.508545160459087
-1.8439231751291114,-5.824058869423535,0.909980711873051,1.4871747782149383,-4.958087572248216,-2.7669490388311333
-2.719396753122174,4.647584033403067,0.796561591200941,1.0383985248117604,-0.2287703909541527,0.03539711960826564
7.6450704095790165,10.908973949040263,0.3112628602821849,0.3112628602821849,2.7655164558812073,10.124582245890661
3.74433072826546,-3.471001825518222,0.7728653839936294,0.8574267525848333,1.0929224050774415,0.0
0.0,-0.4589869764281893,0.7615011007160368,1.5452308177939063,0.0,0.0
5.609194967777658,18.09877351559529,0.5262111239531077,2.402316764121746,25.356219644971894,8.062952684781495
3.4565903026388725,-4.093397071295259,0.5087301525646574,2.0718421631112207,0.8487706127867715,0.0
-9.611392778882726,7.54394205649977,0.3095331698543463,1.8112051043305337,-8.713050907724382,-1.945915858892075
0.0,-7.159869656247695,0.24285561270451336,0.5455281968425307,-0.29951203067923127,-0.1333250489449197
-1.3387833468752142,-18.065794018197856,0.6835335802403829,2.6764201775293754,-21.87210803232943,-5.810655629550337
-2.730119704677543,-12.344531917079294,0.926999430875836,2.7603756193856315,-22.60781636897105,-6.0497083183867275
6.043843615509729,2.344201207742241,0.6905469857211859,2.327609659185101,9.304433317587772,0.812469466458345
0.0,-5.625014731595188,0.7758629028506427,1.25761558669676,-1.4681905827155004,-0.6630775865845071
2.2340545245202996,0.0,0.2057242628699073,1.356885768701086,0.847944209739997,0.0
0.0,-4.0888997830810325,0.8628070632403545,1.6892941921925297,-0.5925980652763441,0.0
0.0,-4.0232144527079035,0.6091795004515491,1.657516247388099,-0.2740018338302398,0.0
-3.0989108579559694,-7.266043490734489,0.605219805431113,0.605219805431113,-2.6672682159863186,-5.715302398288537
-4.093906467480566,8.291713408310333,0.3787041082198165,0.3787041082198165,-0.7453581990667493,0.07651957235400536
0.1980360965870318,16.217513587108307,0.16783460199124461,0.4122703293576417,0.7252691780376436,1.7065844554674166
1.0100106479586373,4.54147145995654,0.48264842071432434,1.8719956760478134,1.212869763131189,0.0
-0.7517042153937599,-14.115527213857941,0.7829982286212938,1.4230999459471425,-9.491347500298692,-7.615953878977754
9.755214810640119,-7.091756276604713,0.7438124868170061,2.3428975173945275,5.372058953811478,0.0
-1.94397290385416,3.0925307415749974,0.32356330052950416,1.2423981474214585,-0.31306531378324326,0.0
-5.726704971925674,0.0,0.48929795870491455,2.1478171938675836,-5.571721005008193,0.0
-1.0357147554933768,8.786347579407682,0.6728378537526747,1.954999199059938,2.934664886137779,0.0
-2.208490732617891,1.7071592973313252,0.4545529034698298,1.0167537489765301,-0.5249969264221448,0.0
6.38175402561367,0.0,0.18640104716364697,1.7415512766751673,6.651091121005752,1.2563686183586524
0.7241893412278415,1.2138892915259332,0.4394163873582141,0.46128128585460415,0.1516531588688269,0.0
